235	0.12632521	0.083471017	0	0	1	0	0	1	0	0	0	0	28	31	15	17	2.952804597	2.89280539	2.450351418	2.47374826	182.3876791	182.1908313	180.7392107	180.815972	0	0	0	1	17	1
236	0.137534819	0.087047354	0	0	1	0	0	1	0	0	0	0	26	30	19	15	1.32187175	1.116494996	0.791053697	0.911322372	183.4468496	182.7730413	181.7053205	182.0999028	1	0	0	0	9	1
238	0.087047354	0.137534819	0	0	1	0	0	1	0	0	0	0.17	28	28	23	28	0.553300968	0.391630942	0.260034251	0.391630942	180.9252919	180.3948784	179.9631307	180.3948784	1	0	0	0	4	1
239	0.083471017	0.12632521	0	0	1	0	0	1	0	0	0	0.17	41	41	24	23	3.214727683	3.221409057	2.278555971	2.073281792	183.2470068	183.2689274	180.1755773	179.5021056	0	0	0	1	44	1
242	0.741257056	0.741257056	0	0	1	0	0	1	0	0	0.0455	0.0805	37	33	23	20	3.184452297	2.861836399	2.573424093	2.519989439	183.1476781	182.089227	181.1429924	180.9676819	0	0	0	1	206	1
243	0.777830189	0.777830189	0	0	1	0	0	1	0	0	0.0455	0.0805	34	28	23	19	1.857678476	1.562725413	1.285087741	1.226794633	182.9847457	182.0170519	181.1061671	180.9149168	0	1	0	0	94	1
246	0.274528302	0.125471698	0	0	1	0	0	1	0	0	0	0	29	28	19	18	2.00658739	1.65932478	1.490027098	1.285787605	183.473292	182.3339789	181.7785403	181.1084633	0	1	0	0	18	1
247	0.304665738	0.137534819	0	0	1	0	0	1	0	0	0	0	36	26	21	19	1.39410548	1.32187175	1.184312523	0.791053697	183.6838369	183.4468496	182.9955398	181.7053205	1	0	0	0	15	1
250	0.125471698	0.072169811	0	0	1	0	0	1	0	0	0	0	34	35	30	22	1.630871346	2.032854558	1.172644525	1.050675408	182.2406278	183.5594703	180.7372589	180.3370978	0	1	0	0	2	1
254	0.301595384	0.739137814	0	0	1	0	0	1	0	0	0.098	0.0455	40	37	23	23	3.38705558	3.152150495	2.294039876	2.53920236	183.7523871	182.9817011	180.1663775	180.9707164	0	0	1	0	55	1
255	0.298946716	0.741257056	0	0	1	0	0	1	0	0	0.098	0.0455	41	37	22	23	3.417837237	3.184452297	2.331250881	2.573424093	183.9133768	183.1476781	180.3484609	181.1429924	0	0	0	1	50	1
256	0.274528302	0.777830189	0	0	1	0	0	1	0	0	0.098	0.0455	36	34	23	23	2.147944568	1.857678476	1.122061444	1.285087741	183.9370622	182.9847457	180.5713039	181.1061671	0	1	0	0	19	1
258	0.741257056	0.298946716	0	0	0	0	1	1	0	0	0	0	29	34	12	19	2.792597942	3.281954687	2.34592953	2.688650455	181.8620667	183.4675679	180.3966192	181.5210317	0	0	0	1	113	1
259	0.739137814	0.301595384	0	0	0	0	1	1	0	0	0	0	29	34	12	19	2.763158924	3.251740837	2.314812987	2.657590928	181.705482	183.3084411	180.2345308	181.3591303	0	0	1	0	115	1
265	0.12632521	0.298946716	0	0	1	0	0	1	0	0	0	0.098	37	41	24	22	3.337190519	3.417837237	2.500939189	2.331250881	183.6487878	183.9133768	180.9051811	180.3484609	0	0	0	1	43	1
273	0.12632521	0.12632521	0	0	1	0	0	1	0	0	0	0	25	25	16	16	3.313889804	3.313889804	2.857181292	2.857181292	183.5723419	183.5723419	182.0739544	182.0739544	0	0	0	1	4	1
274	0.125471698	0.125471698	0	0	1	0	0	1	0	0	0	0	22	22	21	21	1.637861366	1.637861366	1.520581079	1.520581079	182.2635609	182.2635609	181.8787831	181.8787831	0	1	0	0	3	1
275	0.126782077	0.126782077	0	0	1	0	0	1	0	0	0	0	25	25	16	16	3.294421705	3.294421705	2.821464512	2.821464512	183.4484702	183.4484702	181.8967733	181.8967733	0	0	1	0	5	1
277	0.739137814	0.301595384	0	0	1	0	0	0	1	0	0.65	0.06	40	37	18	22	2.572446225	3.021821317	2.042452573	2.720296215	181.0797842	182.5541119	179.3409599	181.5648563	0	0	1	0	139	1
280	0.072169811	0.125471698	0	0	1	0	0	1	0	0	0	0	35	34	23	26	1.758724437	2.222004366	1.422188329	1.550645528	182.6600933	184.1800406	181.5559722	181.9774197	0	1	0	0	23	1
284	0.304665738	0.720752089	0	0	1	0	0	0	1	0	0.49	0.4445	37	38	19	21	1.861695267	1.45188286	1.03961196	0.905714346	185.2179241	183.8733952	182.5208004	182.0815038	1	0	0	0	14	1
285	0.274528302	0.777830189	0	0	1	0	0	0	1	0	0.49	0.4445	34	27	29	23	2.230974836	2.065486241	1.542270691	1.68651382	184.2094712	183.6665297	181.9499432	182.4231818	0	1	0	0	12	1
289	0.274528302	0.125471698	0	0	1	0	0	1	0	0	0	0	28	22	13	21	2.022940668	1.637861366	1.186901138	1.520581079	183.5269444	182.2635609	180.7840326	181.8787831	0	1	0	0	12	1
292	0.720752089	0.720752089	0	0	0	1	0	1	0	0	0	0.65	19	42	19	17	0.774784998	0.638391726	0.774784998	0.190829919	181.6519455	181.204461	181.6519455	179.7360824	1	0	0	0	1	1
293	0.739137814	0.739137814	0	0	0	1	0	1	0	0	0	0.65	27	40	19	18	2.157591676	2.572446225	1.621455005	2.042452573	179.7187128	181.0797842	177.9597343	179.3409599	0	0	1	0	38	1
296	0.126782077	0.082484725	0	0	1	0	0	1	0	0	0	0	33	35	20	23	2.948698415	2.872804989	2.337449082	2.609507945	182.3142074	182.0652132	180.3087962	181.2013778	0	0	1	0	36	1
297	0.12632521	0.083471017	0	0	1	0	0	1	0	0	0	0	34	36	19	22	2.998070644	2.900873242	2.374243033	2.643490558	182.5361898	182.2173007	180.4895113	181.3728693	0	0	0	1	40	1
300	0.137534819	0.304665738	0	0	1	0	0	1	0	0	0	0.49	31	37	17	19	1.991587756	1.861695267	1.744929596	1.03961196	185.6440806	185.2179241	184.8348346	182.5208004	1	0	0	0	3	1
301	0.12632521	0.298946716	0	0	1	0	0	1	0	0	0	0.49	31	38	21	24	3.576489861	3.499792373	3.091260288	2.618342235	184.4338906	184.1822584	182.8419301	181.2903617	0	0	0	1	6	1
303	0.720752089	0.304665738	0	0	1	0	0	1	0	0	0	0	27	26	5	12	1.130241459	1.433024494	0.836943769	0.607174629	182.8181413	183.8115239	181.8558785	181.1020427	1	0	0	0	19	1
304	0.741257056	0.298946716	0	0	1	0	0	1	0	0	0	0	27	28	6	14	3.061036806	3.307459076	2.821825689	2.696874299	182.7427717	183.5512437	181.9579583	181.5480128	0	0	0	1	39	1
307	0.301595384	0.739137814	0	0	1	0	0	0	1	0	0.03	0	39	27	22	19	3.151491235	2.157591676	2.082998866	1.621455005	182.9795382	179.7187128	179.4739858	177.9597343	0	0	1	0	36	1
308	0.298946716	0.741257056	0	0	1	0	0	0	1	0	0.03	0	40	27	22	19	3.185677838	2.195763065	2.122027473	1.657847879	183.1516989	179.9039471	179.6620324	178.1391335	0	0	0	1	36	1
309	0.304665738	0.720752089	0	0	1	0	0	0	1	0	0.03	0	34	19	27	19	0.737783058	0.774784998	0.235547371	0.774784998	181.5305481	181.6519455	179.8827932	181.6519455	1	0	0	0	4	1
315	0.083471017	0.12632521	0	0	1	0	0	1	0	0	0.1505	0	30	31	17	21	3.58694285	3.576489861	3.277033559	3.091260288	184.4681852	184.4338906	183.4514224	182.8419301	0	0	0	1	15	1
317	0.720752089	0.720752089	0	0	1	0	0	1	0	0	0	0	34	27	11	5	0.889798216	1.130241459	0.227398748	0.836943769	182.0292855	182.8181413	179.8560589	181.8558785	1	0	0	0	91	1
318	0.739137814	0.739137814	0	0	1	0	0	1	0	0	0	0	35	27	9	7	2.686288328	3.034010527	2.098357381	2.79623378	181.4532819	182.5941028	179.5243746	181.8139953	0	0	1	0	173	1
319	0.777830189	0.777830189	0	0	1	0	0	1	0	0	0	0	32	20	17	17	1.409508912	1.763308797	0.86441035	1.496000136	181.5143731	182.6751338	179.725992	181.7981369	0	1	0	0	77	1
321	0.12632521	0.298946716	0	0	0	1	0	1	0	0	0	0.03	27	40	27	22	3.454641917	3.185677838	3.454641917	2.122027473	184.034127	183.1516989	184.034127	179.6620324	0	0	0	1	1	1
322	0.126782077	0.301595384	0	0	0	1	0	1	0	0	0	0.03	29	39	26	22	3.418352113	3.151491235	2.974295463	2.082998866	183.855066	182.9795382	182.3981872	179.4739858	0	0	1	0	2	1
323	0.739137814	0.301595384	0	0	1	0	0	1	0	0	0	0	35	35	17	17	3.12084049	3.119052955	2.507359678	2.774348633	182.878978	182.8731134	180.8662457	181.7421937	0	0	1	0	214	1
324	0.720752089	0.304665738	0	0	1	0	0	1	0	0	0	0	33	35	16	16	1.188346648	1.236156482	0.582035097	0.858029105	183.0087751	183.1656315	181.019564	181.9250561	1	0	0	0	66	1
327	0.125471698	0.072169811	0	0	1	0	0	1	0	0	0	0.1505	34	26	22	26	2.469782279	2.446829549	2.295072856	2.446829549	184.9929602	184.917656	184.4197666	184.917656	0	1	0	0	19	1
328	0.12632521	0.083471017	0	0	1	0	0	1	0	0	0	0.1505	34	30	20	17	3.484365096	3.58694285	3.245137597	3.277033559	184.131644	184.4681852	183.3467769	183.4514224	0	0	0	1	32	1
330	0.304665738	0.720752089	1	0	1	0	0	1	0	0	0	0	35	34	13	11	1.099763473	0.889798216	0.905916957	0.227398748	182.7181479	182.0292855	182.0821685	179.8560589	1	0	0	0	32	1
331	0.298946716	0.741257056	1	0	1	0	0	1	0	0	0	0	32	35	16	9	2.986968792	2.714176734	2.863597614	2.127879256	182.4997664	181.6047793	182.0950053	179.6812312	0	0	0	1	51	1
332	0.274528302	0.777830189	1	0	1	0	0	1	0	0	0	0	28	32	17	17	1.692098188	1.409508912	1.567658259	0.86441035	182.4415032	181.5143731	182.0332358	179.725992	0	1	0	0	26	1
334	0.083471017	0.12632521	0	0	1	0	0	0	1	0	1.59	0	36	27	23	27	3.298620774	3.454641917	2.495940458	3.454641917	183.5222466	184.034127	180.888781	184.034127	0	0	0	1	24	1
335	0.082484725	0.126782077	0	0	1	0	0	0	1	0	1.59	0	34	29	23	26	3.265817624	3.418352113	2.457277847	2.974295463	183.3546247	183.855066	180.7019352	182.3981872	0	0	1	0	25	1
336	0.741257056	0.741257056	0	0	0	0	1	1	0	0	0.0105	0	33	36	20	17	2.954810426	3.151591352	2.089029048	2.545503467	182.3942599	183.0398666	179.5537698	181.0513893	0	0	0	1	72	1
337	0.777830189	0.777830189	0	0	0	0	1	1	0	0	0.0105	0	31	34	20	18	1.699623753	1.876240597	0.860098898	1.339901714	182.4661934	183.045645	179.7118468	181.286003	0	1	0	0	42	1
340	0.304665738	0.137534819	0	0	0	1	0	1	0	0	0.035	0	37	31	16	20	1.854198214	1.999984289	1.370013482	1.873066261	185.1933275	185.6716282	183.6047949	185.2552305	1	0	0	0	23	1
341	0.274528302	0.125471698	0	0	0	1	0	1	0	0	0.035	0	27	34	21	22	2.439942114	2.469782279	2.042475748	2.295072856	184.8950594	184.9929602	183.5910359	184.4197666	0	1	0	0	21	1
342	0.298946716	0.12632521	0	0	0	1	0	1	0	0	0.035	0	34	34	16	20	3.585671199	3.484365096	2.884260734	3.245137597	184.4640131	184.131644	182.1627977	183.3467769	0	0	0	1	43	1
343	0.301595384	0.126782077	0	0	0	1	0	1	0	0	0.035	0	33	34	17	21	3.568158676	3.459496118	2.833028183	3.222010924	184.3465573	183.9900529	181.9347119	183.210902	0	0	1	0	48	1
344	0.125471698	0.274528302	0	1	1	0	0	1	0	0	0	0	31	28	22	17	1.830519079	1.692098188	1.278997364	1.567658259	182.89564	182.4415032	181.0861856	182.0332358	0	1	0	0	6	1
345	0.12632521	0.298946716	0	1	1	0	0	1	0	0	0	0	32	32	20	16	3.000889908	2.986968792	2.588943131	2.863597614	182.5454393	182.4997664	181.1939079	182.0950053	0	0	0	1	13	1
346	0.137534819	0.304665738	0	1	1	0	0	1	0	0	0	0	28	35	21	13	1.11544633	1.099763473	0.666192927	0.905916957	182.7696008	182.7181479	181.2956723	182.0821685	1	0	0	0	5	1
348	0.137534819	0.087047354	0	0	1	0	0	1	0	0	0	1.59	29	30	23	30	0.929745335	0.684734158	0.826131982	0.684734158	182.1603456	181.3565031	181.8204068	181.3565031	1	0	0	0	5	1
352	0.274528302	0.777830189	0	0	1	0	0	0	0	1	0.0105	0.0105	31	31	25	20	1.786090279	1.699623753	0.743119602	0.860098898	182.7498762	182.4661934	179.3280564	179.7118468	0	1	0	0	3	1
356	0.777830189	0.274528302	0	0	0	0	1	0	1	0	0	0.035	29	27	16	21	1.531164348	2.439942114	1.368871889	2.042475748	181.9135051	184.8950594	181.3810495	183.5910359	0	1	0	0	36	1
357	0.741257056	0.298946716	0	0	0	0	1	0	1	0	0	0.035	28	34	14	16	2.675111412	3.585671199	2.423081389	2.884260734	181.4766122	184.4640131	180.6497421	182.1627977	0	0	0	1	87	1
358	0.720752089	0.304665738	0	0	0	0	1	0	1	0	0	0.035	27	37	13	16	1.104357154	1.854198214	0.862473797	1.370013482	182.733219	185.1933275	181.9396384	183.6047949	1	0	0	0	32	1
360	0.072169811	0.125471698	0	0	1	0	0	1	0	0	0	0	34	31	20	22	1.635016357	1.830519079	0.906896563	1.278997364	182.2542269	182.89564	179.8653824	181.0861856	0	1	0	0	3	1
361	0.087047354	0.137534819	0	0	1	0	0	1	0	0	0	0	34	28	20	21	1.003415653	1.11544633	0.051614103	0.666192927	182.4020461	182.7696008	179.2793376	181.2956723	1	0	0	0	9	1
362	0.082484725	0.126782077	0	0	1	0	0	1	0	0	0	0	34	33	21	20	3.004010803	2.965856499	1.903475874	2.558871897	182.4956785	182.3705003	178.8849996	181.035249	0	0	1	0	15	1
364	0.274528302	0.125471698	0	0	1	0	0	1	0	0	0	0	31	33	18	25	1.489166416	1.776687045	1.331664332	1.460129384	181.7757166	182.7190257	181.2589775	181.6804507	0	1	0	0	16	1
365	0.301595384	0.126782077	0	0	1	0	0	1	0	0	0	0	39	32	17	18	2.81802452	3.002968015	2.511283503	2.632352484	181.8854873	182.4922573	180.8791191	181.276327	0	0	1	0	62	1
368	0.126782077	0.301595384	0	0	1	0	0	1	0	0	0.098	0.0105	39	34	24	23	3.02503735	2.986276479	2.153147646	1.975205057	182.5646632	182.437495	179.7041327	179.1203316	0	0	1	0	30	1
372	0.777830189	0.777830189	0	0	0	1	0	0	0	1	1.351	0	16	29	14	16	1.601480842	1.531164348	1.256354873	1.368871889	182.1442022	181.9135051	181.0118992	181.3810495	0	1	0	0	14	1
375	0.137534819	0.087047354	0	0	1	0	0	1	0	0	0.3465	0	33	34	25	20	1.234775015	1.003415653	0.189081967	0.051614103	183.1610991	182.4020461	179.7303477	179.2793376	1	0	0	0	4	1
376	0.125471698	0.072169811	0	0	1	0	0	1	0	0	0.3465	0	30	34	20	20	1.499926221	1.635016357	0.749363751	0.906896563	181.8110178	182.2542269	179.3485425	179.8653824	0	1	0	0	3	1
377	0.12632521	0.083471017	0	0	1	0	0	1	0	0	0.3465	0	31	33	21	21	3.302893203	3.037370333	2.011490138	1.932762042	183.5362638	182.6651258	179.2993771	179.0410828	0	0	0	1	10	1
379	0.777830189	0.274528302	0	0	1	0	0	1	0	0	0	0	33	31	18	18	1.594267454	1.489166416	1.35877078	1.331664332	182.1205363	181.7757166	181.3479094	181.2589775	0	1	0	0	72	1
380	0.741257056	0.298946716	0	0	1	0	0	1	0	0	0	0	35	37	17	17	2.92854893	2.789907663	2.661037208	2.544477796	182.3081002	181.8532404	181.430437	181.0480243	0	0	0	1	143	1
382	0.083471017	0.12632521	0	0	1	0	0	1	0	0	0.098	0.098	42	39	22	24	3.129231397	3.065063759	2.352524634	2.193909117	182.9665072	182.7559835	180.4182567	179.8978646	0	0	0	1	84	1
383	0.087047354	0.137534819	0	0	1	0	0	1	0	0	0.098	0.098	43	39	23	28	1.203260269	1.158493223	0.567776483	0.459525759	183.0577043	182.9108308	180.9727837	180.6176304	1	0	0	0	32	1
389	0.274528302	0.125471698	0	0	1	0	0	1	0	0	0.098	0.3465	34	30	26	20	2.192742358	1.499926221	1.187547177	0.749363751	184.0840366	181.8110178	180.7861522	179.3485425	0	1	0	0	24	1
390	0.298946716	0.12632521	0	0	1	0	0	1	0	0	0.098	0.3465	34	31	16	21	3.473581241	3.302893203	2.421559934	2.011490138	184.0962639	183.5362638	180.6447504	179.2993771	0	0	0	1	69	1
391	0.301595384	0.126782077	0	0	1	0	0	1	0	0	0.098	0.3465	34	31	16	21	3.443161694	3.273675142	2.390341287	1.980712276	183.9364623	183.380404	180.4823271	179.1383999	0	0	1	0	72	1
392	0.304665738	0.137534819	0	0	1	0	0	1	0	0	0.098	0.3465	35	33	17	25	1.580575545	1.234775015	0.489193336	0.189081967	184.2956153	183.1610991	180.714965	179.7303477	1	0	0	0	24	1
396	0.125471698	0.072169811	0	0	0	1	0	1	0	0	0	0.098	37	39	33	22	0.518745346	1.904939368	0.517014593	1.046503845	178.5919204	183.1398011	178.5862421	180.3234116	0	1	0	0	3	1
399	0.126782077	0.301595384	0	0	0	1	0	0	0	1	0	0.1785	32	25	18	21	3.284868201	3.367613507	3.018498582	3.311629497	183.4171266	183.6886007	182.5432106	183.5049262	0	0	1	0	14	1
400	0.137534819	0.304665738	0	0	0	1	0	0	0	1	0	0.1785	30	26	17	17	1.739285681	1.994634636	1.553715506	1.955152081	184.8163179	185.6540769	184.2074918	185.5245409	1	0	0	0	9	1
403	0.777830189	0.274528302	0	0	1	0	0	1	0	0	0	0.098	33	34	27	26	1.975840064	2.192742358	1.038961684	1.187547177	183.3724149	184.0840366	180.2986669	180.7861522	0	1	0	0	41	1
407	0.301595384	0.739137814	0	0	1	0	0	1	0	0	0	0	38	36	22	19	3.045682354	3.37839498	2.531944079	2.676822234	182.6323962	183.723973	180.9469031	181.4222252	0	0	1	0	42	1
408	0.274528302	0.777830189	0	0	1	0	0	1	0	0	0	0	37	34	29	19	1.70007163	1.933567958	1.23820715	1.3858196	182.4676628	183.2337269	180.9523594	181.4366522	0	1	0	0	15	1
410	0.274528302	0.125471698	0	0	1	0	0	0	1	0	0.595	0	35	37	18	33	1.905624318	0.518745346	1.121958391	0.517014593	183.1420483	178.5919204	180.5709658	178.5862421	0	1	0	0	36	1
413	0.720752089	0.720752089	0	0	0	1	0	1	0	0	0.0105	0	21	34	19	16	0.537897089	1.350883793	0.416501905	0.429431408	180.8747542	183.5420334	180.4764761	180.5188957	1	0	0	0	7	1
414	0.739137814	0.739137814	0	0	0	1	0	1	0	0	0.0105	0	22	35	15	17	3.061217008	3.211571789	2.380971638	2.323050022	182.6833629	183.1766529	180.4515867	180.2615552	0	0	1	0	17	1
3	0.777830189	0.274528302	0	0	1	0	0	1	0	0	0	0.595	34	35	23	18	1.79331647	1.905624318	1.168536689	1.121958391	182.7735842	183.1420483	180.7237818	180.5709658	0	1	0	0	78	2
5	0.083471017	0.12632521	0	0	0	1	0	0	1	0	0.6055	0	32	32	24	17	3.425827668	3.307909765	3.112990515	3.049374572	183.9395921	183.5527223	182.9132235	182.7045098	0	0	0	1	5	2
6	0.082484725	0.126782077	0	0	0	1	0	0	1	0	0.6055	0	32	32	24	18	3.390489376	3.284868201	3.088364767	3.018498582	183.7636528	183.4171266	182.7724303	182.5432106	0	0	1	0	5	2
13	0.12632521	0.298946716	0	0	1	0	0	1	0	0	0	0	41	38	19	23	3.012135198	3.041232418	2.207785799	2.516883412	182.5823333	182.6777966	179.9433917	180.9574915	0	0	0	1	47	2
16	0.777830189	0.777830189	0	0	1	0	0	1	0	0	0.0105	0	34	34	23	23	1.50456419	1.79331647	1.156579454	1.168536689	181.8262342	182.7735842	180.684552	180.7237818	0	1	0	0	71	2
20	0.12632521	0.083471017	0	0	1	0	0	0	1	0	0.3815	0.6055	34	32	17	24	3.472499789	3.425827668	3.064422319	3.112990515	184.0927158	183.9395921	182.753879	182.9132235	0	0	0	1	39	2
25	0.083471017	0.12632521	0	0	1	0	0	1	0	0	0	0	41	41	22	19	2.889455654	3.012135198	2.622323077	2.207785799	182.1798414	182.5823333	181.3034222	179.9433917	0	0	0	1	43	2
27	0.304665738	0.720752089	0	0	1	0	0	1	0	0	0	0.0105	36	37	25	14	1.225059441	1.078402807	0.484949303	0.503996844	183.1292239	182.648067	180.701041	180.763533	1	0	0	0	15	2
30	0.274528302	0.125471698	0	0	1	0	0	1	0	0	0	0.3815	29	31	22	23	2.316595405	2.425734045	2.003469921	2.191898447	184.4903786	184.848445	183.463064	184.0812679	0	1	0	0	46	2
31	0.304665738	0.137534819	0	0	1	0	0	1	0	0	0	0.3815	37	32	18	26	1.775868444	1.922952996	1.629526016	1.786593026	184.93634	185.4189009	184.456214	184.9715257	1	0	0	0	59	2
36	0.083471017	0.12632521	0	0	1	0	0	0	1	0	0.0175	1.379	33	17	24	12	3.252574806	3.413568185	3.024106082	3.153223944	183.3711772	183.8993707	182.6216079	183.0452229	0	0	0	1	8	2
51	0.137534819	0.087047354	0	0	1	0	0	1	0	0	0	0.0175	31	32	14	32	1.615243873	1.787056836	1.160903856	1.787056836	184.4093565	184.9730474	182.9187397	184.9730474	1	0	0	0	6	2
61	0.741257056	0.741257056	0	1	1	0	0	0	1	0	0.133	0	36	25	17	16	3.270953164	3.192447592	2.554048496	2.409702681	183.4314736	183.1739094	181.0794242	180.6058487	0	0	0	1	235	2
71	0.12632521	0.083471017	0	0	1	0	0	1	0	0	0	0.8015	35	36	18	19	3.184609007	3.072362568	2.266193772	2.107072095	183.1481923	182.7799297	180.1350189	179.6129662	0	0	0	1	42	2
72	0.137534819	0.087047354	0	0	1	0	0	1	0	0	0	0.8015	32	34	17	27	1.204981035	1.053410592	0.252297581	0.194150866	183.0633499	182.5660715	179.937748	179.7469779	1	0	0	0	16	2
75	0.298946716	0.741257056	0	0	1	0	0	1	0	0	0	0.133	37	36	25	17	3.579540358	3.270953164	2.858481989	2.554048496	184.4438988	183.4314736	182.0782217	181.0794242	0	0	0	1	66	2
80	0.741257056	0.298946716	0	0	1	0	0	1	0	0	0	0	29	29	17	15	3.367178575	3.270015712	2.616953378	2.903906332	183.7471738	183.428398	181.285805	182.2272517	0	0	0	1	49	2
87	0.274528302	0.125471698	0	0	1	0	0	1	0	0	0	0	33	33	17	23	2.129448206	1.835504494	1.35558994	0.934475777	183.8763786	182.9119964	181.3374736	179.9558654	0	1	0	0	14	2
88	0.301595384	0.126782077	0	0	1	0	0	1	0	0	0	0	36	35	20	18	3.33496574	3.14663417	2.556058007	2.219276376	183.5814886	182.9636029	181.0260171	179.9210905	0	0	1	0	76	2
99	0.274528302	0.777830189	1	0	1	0	0	1	0	0	0	0	38	38	24	14	1.497344147	1.454842609	0.5428106	0.81726615	181.8025464	181.6631057	178.6708747	179.5713194	0	1	0	0	75	2
102	0.741257056	0.298946716	0	0	1	0	0	1	0	0	0	0	37	38	16	20	3.175155925	3.374645101	2.440660146	2.597839373	183.1171782	183.7716703	180.7074152	181.2230951	0	0	0	1	170	2
104	0.072169811	0.125471698	0	0	0	0	1	1	0	0	0.854	0	29	32	21	22	1.840836896	2.07259311	1.235064073	1.385936139	182.9294911	183.6898462	180.9420475	181.4370346	0	1	0	0	4	2
105	0.087047354	0.137534819	0	0	0	0	1	1	0	0	0.854	0	32	29	32	24	0.586585991	1.065706787	0.586585991	0.653831153	181.0344947	182.6064133	181.0344947	181.2551153	1	0	0	0	1	2
109	0.301595384	0.739137814	0	0	1	0	0	1	0	0	0	0	19	30	19	9	2.860448543	3.183426432	2.860448543	2.880117714	182.0246737	183.0843124	182.0246737	182.0892051	0	0	1	0	1	2
116	0.739137814	0.739137814	0	0	1	0	0	1	0	0	0	0	37	36	18	16	2.844326919	3.139774193	2.086632123	2.396361559	181.9717812	182.9410964	179.4859059	180.5020786	0	0	1	0	185	2
120	0.126782077	0.082484725	0	0	1	0	0	0	0	1	0	0.854	31	35	18	23	2.730391255	3.104563787	2.62644383	2.294964601	181.5979766	182.8255767	181.2569417	180.1694114	0	0	1	0	37	2
124	0.12632521	0.298946716	0	0	1	0	0	1	0	0	0.434	0	29	19	17	19	2.996035259	2.891707755	2.271069412	2.891707755	182.529512	182.1872302	180.1510151	182.1872302	0	0	0	1	12	2
130	0.274528302	0.777830189	0	0	1	0	0	1	0	0	0	0	33	32	28	22	1.79372067	1.5061781	1.114762672	0.847830245	182.7749103	181.8315292	180.5473578	179.6715953	0	1	0	0	15	2
133	0.298946716	0.12632521	0	0	1	0	0	1	0	0	1.5645	0	37	30	21	17	2.896008004	2.762515694	2.482401876	2.657429924	182.2013386	181.7633717	180.8443631	181.4186021	0	0	0	1	82	2
134	0.301595384	0.126782077	0	0	1	0	0	1	0	0	1.5645	0	37	31	22	18	2.834418784	2.730391255	2.445604687	2.62644383	181.9392742	181.5979766	180.6636374	181.2569417	0	0	1	0	83	2
138	0.087047354	0.137534819	0	0	1	0	0	1	0	0	0.1155	0.434	32	26	16	17	1.587681309	1.18988609	0.782888198	0.565600919	184.3189282	183.0138258	181.6785308	180.9656461	1	0	0	0	30	2
143	0.137534819	0.304665738	0	0	0	1	0	1	0	0	0	0	21	33	21	15	0.808468111	1.264433665	0.808468111	0.462072016	181.7624544	183.2584044	181.7624544	180.6259843	1	0	0	0	1	2
146	0.739137814	0.301595384	0	0	1	0	0	1	0	0	0	1.5645	39	37	18	22	2.614916532	2.834418784	2.00837175	2.445604687	181.2191225	181.9392742	179.2291462	180.6636374	0	0	1	0	161	2
147	0.720752089	0.304665738	0	0	1	0	0	1	0	0	0	1.5645	40	39	20	19	0.925072277	1.059306151	0.10401155	0.558193659	182.145014	182.5854139	179.4512452	180.941344	1	0	0	0	59	2
154	0.274528302	0.125471698	0	0	1	0	0	1	0	0	0.68	0.78	25	26	19	23	1.949143054	1.814530325	1.713387378	1.519305547	183.2848263	182.8431835	182.5113497	181.8745983	0	1	0	0	11	2
157	0.720752089	0.720752089	0	0	1	0	0	1	0	0	0	0	40	40	15	20	1.299872955	0.925072277	0.574885178	0.10401155	183.374675	182.145014	180.9961062	179.4512452	1	0	0	0	79	2
158	0.739137814	0.739137814	0	0	1	0	0	1	0	0	0	0	40	39	21	18	3.07373163	2.614916532	2.516968313	2.00837175	182.7244214	181.2191225	180.8977701	179.2291462	0	0	1	0	226	2
159	0.777830189	0.777830189	0	0	1	0	0	1	0	0	0	0	34	36	25	17	1.908525377	1.426577031	1.309685791	0.760689846	183.1515662	181.5703708	181.1868694	179.3857016	0	1	0	0	93	2
162	0.274528302	0.125471698	0	0	1	0	0	1	0	0	0	0	32	34	22	25	2.167814254	2.336270413	1.613889531	1.993988592	184.0022515	184.5549292	182.1849132	183.4319573	0	1	0	0	17	2
166	0.739137814	0.301595384	0	0	1	0	0	1	0	0	0.05	0.68	35	38	16	17	3.119460727	3.177331374	2.321901632	2.710482066	182.8744512	183.0643155	180.2577875	181.5326577	0	0	1	0	83	2
177	0.720752089	0.304665738	0	0	1	0	0	1	0	0	0.2765	0	40	36	20	17	1.270137638	1.603302494	1.06553595	1.128263146	183.2771182	184.3701788	182.6058529	182.8116507	1	0	0	0	56	2
184	0.304665738	0.137534819	0	0	1	0	0	0	1	0	0	0	36	36	14	31	1.106976472	1.127584407	0.223401269	0.567856992	182.7418126	182.8094239	179.8429438	180.9730479	1	0	0	0	10	2
192	0.741257056	0.741257056	0	0	1	0	0	1	0	0	0	0.2765	38	37	21	21	3.580303438	3.092838095	2.857784611	2.843091048	184.4464024	182.8471066	182.0759338	182.0277265	0	0	0	1	201	2
204	0.304665738	0.720752089	0	0	0	1	0	1	0	0	0.8715	0	19	37	17	14	1.629405059	1.838329379	1.53687773	0.938735432	184.4558171	185.1412644	184.1522498	182.1898407	1	0	0	0	2	2
210	0.125471698	0.072169811	0	0	1	0	0	1	0	0	0	0.427	26	28	20	28	1.296296815	1.820448684	0.787286052	1.736683461	181.1429423	182.8626007	179.4729595	182.5877804	0	1	0	0	13	2
